customer_id,customer_name,gender,age,country,signup_date,subscription_plan,monthly_fee,billing_cycle,payment_method,last_payment_date,login_frequency,support_tickets,avg_session_minutes,total_revenue,auto_renew,contract_type,churn_status,churn_date,churn_reason
1528,Priya Johnson,Male,48,India,2025-01-10,Standard,19.99,Monthly,Credit Card,2027-06-01,33,5,67.6,579.71,Yes,Annual,No,,
1529,Kabir Waghchaure,Female,48,India,2023-10-11,Basic,9.99,Yearly,PayPal,2025-05-07,33,0,85.1,2277.72,Yes,Monthly,No,,
1530,Emma Smith,Male,42,Germany,2022-05-25,Premium,39.99,Yearly,Credit Card,2023-01-31,22,6,32.4,3839.04,No,Annual,Yes,2023-03-17,Features Missing
1531,Ethan Smith,Male,34,Japan,2023-02-20,Basic,9.99,Monthly,UPI,2025-07-11,28,3,47.2,289.71,No,Monthly,No,,
1532,Liam Waghchaure,Female,42,Japan,2024-10-22,Basic,9.99,Yearly,PayPal,2026-12-21,7,6,153.8,3116.88,No,Annual,No,,
1533,John Brown,Male,19,Japan,2022-01-09,Standard,19.99,Yearly,Debit Card,2023-08-30,49,2,100.3,4557.72,Yes,Annual,No,,
1534,Ava Brown,Male,65,Germany,2024-05-06,Basic,9.99,Yearly,Credit Card,2026-08-05,53,6,67.6,3236.76,Yes,Annual,No,,
1535,Noah Patel,Male,32,UK,2022-11-09,Premium,39.99,Monthly,Credit Card,2024-10-22,15,10,108.6,919.77,Yes,Monthly,No,,
1536,Olivia Brown,Female,39,Canada,2025-01-20,Basic,9.99,Yearly,Debit Card,2026-06-03,48,0,134.2,1918.08,Yes,Monthly,Yes,2026-06-19,Switched Competitor
1537,John Johnson,Male,34,Japan,2022-02-09,Basic,9.99,Yearly,UPI,2024-05-27,40,10,73.4,3236.76,Yes,Monthly,No,,
1538,Ethan Smith,Male,44,Germany,2023-09-25,Premium,39.99,Yearly,Debit Card,2024-02-14,16,2,81.5,1919.52,No,Monthly,Yes,2024-04-03,Features Missing
1539,Sophia Waghchaure,Female,21,Australia,2022-10-12,Standard,19.99,Monthly,Debit Card,2023-08-18,45,6,119.1,199.9,Yes,Monthly,No,,
1540,Riya Waghchaure,Male,40,Australia,2023-09-24,Premium,39.99,Monthly,Credit Card,2025-12-21,8,1,115.7,1079.73,No,Annual,No,,
1541,Riya Johnson,Female,51,Canada,2024-09-19,Premium,39.99,Monthly,Debit Card,2025-07-09,59,0,6.6,359.91,No,Annual,No,,
1542,Emma Smith,Female,20,Japan,2022-03-14,Premium,39.99,Yearly,Debit Card,2024-04-26,30,9,30.0,11997.0,No,Monthly,No,,
1543,Priya Waghchaure,Male,65,Canada,2025-02-05,Premium,39.99,Yearly,UPI,2026-07-08,3,0,120.3,8157.96,Yes,Monthly,No,,
1544,Mia Johnson,Male,63,USA,2022-06-20,Standard,19.99,Yearly,PayPal,2023-02-25,50,0,19.5,1919.04,No,Monthly,Yes,2023-04-07,Switched Competitor
1545,Noah Smith,Male,56,Australia,2025-02-03,Premium,39.99,Yearly,PayPal,2026-10-22,22,5,135.6,9597.6,Yes,Annual,Yes,2026-12-07,High Price
1546,Ava Waghchaure,Male,38,Australia,2022-06-07,Premium,39.99,Yearly,Debit Card,2023-10-14,39,6,108.8,7678.08,Yes,Annual,No,,
1547,Om Waghchaure,Female,45,Canada,2022-11-25,Standard,19.99,Monthly,UPI,2025-04-12,52,3,118.6,559.72,No,Annual,Yes,2025-05-29,Low Usage
1548,Sophia Patel,Male,34,UK,2023-11-12,Basic,9.99,Monthly,UPI,2025-12-28,19,0,89.1,249.75,Yes,Annual,No,,
1549,Om Brown,Male,25,Germany,2024-05-18,Standard,19.99,Yearly,PayPal,2026-08-22,45,8,66.8,6476.76,No,Annual,Yes,2026-09-30,Features Missing
1550,Kabir Waghchaure,Female,44,Germany,2023-09-30,Premium,39.99,Monthly,Debit Card,2025-09-26,16,2,101.5,959.76,Yes,Annual,No,,
1551,Sophia Johnson,Male,56,Canada,2022-08-18,Basic,9.99,Yearly,UPI,2024-06-10,9,5,129.8,2637.36,No,Monthly,No,,
1552,Anaya Waghchaure,Female,22,Canada,2022-11-25,Standard,19.99,Yearly,UPI,2024-06-25,2,2,11.5,4557.72,No,Monthly,Yes,2024-07-12,Switched Competitor
1553,Noah Smith,Female,32,Canada,2024-11-27,Premium,39.99,Yearly,Debit Card,2026-12-29,49,5,153.7,11997.0,Yes,Monthly,Yes,2027-01-04,Poor Support
1554,Alex Sharma,Female,21,India,2024-02-20,Standard,19.99,Yearly,PayPal,2025-10-28,8,8,65.9,4797.6,No,Annual,No,,
1555,Kabir Johnson,Male,32,Germany,2023-06-21,Premium,39.99,Yearly,Credit Card,2023-09-02,41,4,152.6,959.76,Yes,Monthly,No,,
1556,Mia Smith,Male,30,Australia,2024-04-25,Premium,39.99,Yearly,Credit Card,2025-06-18,2,3,85.1,6238.44,Yes,Monthly,No,,
1557,Kabir Smith,Male,36,Canada,2022-01-24,Standard,19.99,Yearly,PayPal,2022-03-02,60,3,162.0,239.88,No,Monthly,Yes,2022-04-12,Switched Competitor
1558,Alex Sharma,Female,46,Germany,2025-03-15,Premium,39.99,Monthly,UPI,2027-06-14,14,10,7.4,1079.73,Yes,Monthly,No,,
1559,Emma Brown,Male,44,UK,2024-04-23,Premium,39.99,Monthly,Debit Card,2025-08-20,21,6,79.7,639.84,No,Monthly,No,,
1560,Liam Patel,Male,39,India,2023-04-22,Premium,39.99,Yearly,Credit Card,2024-02-12,59,9,145.7,4318.92,No,Monthly,No,,
1561,Alex Smith,Male,55,Japan,2024-11-22,Premium,39.99,Yearly,UPI,2027-03-25,25,9,62.5,13436.64,Yes,Annual,Yes,2027-05-13,Poor Support
1562,Kabir Smith,Male,58,Germany,2022-03-13,Premium,39.99,Yearly,Debit Card,2023-05-26,16,0,69.2,6718.32,No,Monthly,No,,
1563,Emma Sharma,Male,33,Japan,2024-02-22,Standard,19.99,Monthly,UPI,2024-12-21,60,2,16.7,199.9,No,Monthly,No,,
1564,Mia Smith,Male,37,Australia,2023-09-21,Standard,19.99,Monthly,UPI,2024-10-14,46,2,30.9,239.88,Yes,Annual,No,,
1565,Ethan Waghchaure,Female,31,Canada,2024-10-11,Standard,19.99,Monthly,PayPal,2025-04-12,57,9,35.4,119.94,Yes,Annual,No,,
1566,Emma Sharma,Male,23,USA,2024-11-07,Premium,39.99,Yearly,Credit Card,2025-03-23,30,7,82.4,1919.52,No,Monthly,Yes,2025-05-05,Switched Competitor
1567,Mia Smith,Male,55,USA,2024-04-15,Basic,9.99,Monthly,PayPal,2026-09-14,44,5,81.4,289.71,No,Annual,No,,
1568,Om Waghchaure,Male,43,Japan,2023-11-22,Basic,9.99,Yearly,Debit Card,2024-04-21,41,5,163.6,599.4,Yes,Annual,No,,
1569,Riya Sharma,Female,33,Germany,2022-01-13,Premium,39.99,Yearly,Debit Card,2023-01-25,39,10,145.2,5758.56,Yes,Monthly,No,,
1570,Alex Sharma,Female,44,Japan,2023-07-02,Basic,9.99,Yearly,Debit Card,2024-12-03,37,2,30.5,2037.96,No,Monthly,No,,
1571,Om Brown,Female,61,UK,2022-10-03,Basic,9.99,Monthly,Credit Card,2023-11-14,1,1,31.7,129.87,No,Monthly,No,,
1572,Kabir Johnson,Female,38,UK,2024-11-11,Premium,39.99,Monthly,Debit Card,2026-12-08,46,10,150.3,999.75,Yes,Monthly,No,,
1573,Emma Patel,Female,28,Canada,2023-11-17,Basic,9.99,Yearly,Debit Card,2025-08-02,42,6,34.8,2397.6,Yes,Monthly,No,,
1574,Emma Waghchaure,Male,52,Japan,2023-08-05,Basic,9.99,Monthly,Debit Card,2025-07-29,36,4,79.9,239.76,Yes,Monthly,No,,
1575,Ethan Brown,Female,23,USA,2023-08-06,Basic,9.99,Yearly,Credit Card,2024-02-02,15,4,8.3,719.28,No,Annual,No,,
1576,Aarav Sharma,Male,65,India,2023-05-14,Basic,9.99,Monthly,Credit Card,2025-08-30,33,7,136.3,269.73,Yes,Monthly,No,,
1577,Anaya Sharma,Female,44,Australia,2023-03-01,Standard,19.99,Yearly,UPI,2025-06-07,43,1,131.2,6476.76,Yes,Monthly,No,,
1578,Anaya Patel,Male,54,Germany,2025-02-11,Basic,9.99,Monthly,Debit Card,2027-06-10,59,0,41.3,279.72,No,Annual,No,,
1579,Kabir Patel,Male,18,USA,2023-03-23,Basic,9.99,Monthly,PayPal,2024-09-19,36,5,114.4,179.82,No,Monthly,No,,
1580,Noah Patel,Male,52,Japan,2023-02-27,Basic,9.99,Yearly,Credit Card,2023-12-27,20,4,177.4,1198.8,No,Monthly,No,,
1581,Priya Brown,Female,58,Japan,2023-04-19,Basic,9.99,Monthly,Debit Card,2024-11-21,1,5,147.0,189.81,No,Monthly,No,,
1582,Kabir Patel,Female,45,USA,2024-07-26,Premium,39.99,Yearly,Credit Card,2025-04-15,8,1,158.0,3839.04,Yes,Annual,Yes,2025-05-17,Features Missing
1583,Kabir Brown,Female,18,USA,2023-05-02,Premium,39.99,Yearly,Debit Card,2024-08-22,38,9,41.2,7198.2,No,Monthly,No,,
1584,Anaya Johnson,Female,37,Germany,2022-06-08,Standard,19.99,Monthly,PayPal,2022-12-04,3,8,14.2,99.95,No,Annual,Yes,2022-12-31,Features Missing
1585,Olivia Brown,Female,49,Australia,2024-12-02,Premium,39.99,Yearly,Debit Card,2025-10-20,56,10,69.2,4798.8,No,Monthly,No,,
1586,Om Smith,Male,34,Canada,2022-12-02,Premium,39.99,Yearly,Debit Card,2025-03-22,54,4,156.4,13436.64,Yes,Monthly,Yes,2025-04-15,Poor Support
1587,Ava Patel,Male,51,India,2024-11-21,Standard,19.99,Yearly,PayPal,2025-09-15,8,3,56.8,2158.92,Yes,Monthly,No,,
1588,Aarav Patel,Male,43,Canada,2025-02-11,Basic,9.99,Yearly,PayPal,2026-01-10,4,0,13.3,1318.68,Yes,Monthly,No,,
1589,Priya Brown,Male,22,India,2023-10-12,Basic,9.99,Monthly,Credit Card,2025-09-01,58,1,127.1,229.77,Yes,Annual,No,,
1590,Noah Smith,Female,21,India,2023-03-23,Basic,9.99,Monthly,Credit Card,2025-07-24,49,9,31.2,279.72,No,Monthly,No,,
1591,Anaya Brown,Male,26,Japan,2023-08-13,Basic,9.99,Monthly,UPI,2024-02-09,23,9,51.6,59.94,Yes,Annual,Yes,2024-04-04,Poor Support
1592,Emma Johnson,Male,42,Australia,2022-01-25,Standard,19.99,Yearly,PayPal,2024-06-29,8,9,113.0,6956.52,Yes,Annual,No,,
1593,Emma Brown,Male,20,Canada,2022-03-28,Basic,9.99,Yearly,Credit Card,2023-02-26,36,1,96.0,1318.68,Yes,Annual,No,,
1594,Emma Smith,Female,44,Canada,2023-05-23,Standard,19.99,Monthly,Debit Card,2023-11-02,4,7,59.9,99.95,Yes,Annual,Yes,2023-12-05,Features Missing
1595,Priya Sharma,Male,22,USA,2022-03-12,Basic,9.99,Monthly,Debit Card,2023-10-02,20,1,47.5,179.82,No,Monthly,Yes,2023-10-28,Features Missing
1596,Liam Brown,Female,47,Canada,2024-04-05,Standard,19.99,Monthly,Debit Card,2024-11-19,49,9,169.4,139.93,No,Monthly,No,,
1597,Ava Waghchaure,Male,35,Germany,2023-04-09,Standard,19.99,Yearly,Credit Card,2023-12-15,5,1,57.1,1919.04,No,Annual,No,,
1598,Kabir Sharma,Male,43,Canada,2022-03-09,Premium,39.99,Monthly,Debit Card,2023-11-30,45,2,6.2,839.79,No,Annual,Yes,2023-12-26,Low Usage
1599,John Smith,Male,52,Canada,2024-05-21,Premium,39.99,Monthly,UPI,2026-10-26,31,10,52.6,1159.71,No,Annual,No,,
1600,Anaya Brown,Male,62,Australia,2023-05-20,Basic,9.99,Monthly,Debit Card,2025-10-05,7,5,165.7,279.72,No,Annual,No,,
1601,Olivia Smith,Female,33,Japan,2022-12-03,Standard,19.99,Monthly,UPI,2024-03-12,12,4,46.9,299.85,Yes,Annual,No,,
1602,Priya Johnson,Female,18,Japan,2023-08-07,Premium,39.99,Monthly,Credit Card,2024-04-12,18,3,119.0,319.92,Yes,Annual,No,,
1603,Mia Brown,Female,44,India,2024-11-06,Standard,19.99,Monthly,Debit Card,2025-11-12,32,4,79.8,239.88,Yes,Monthly,Yes,2025-11-20,Features Missing
1604,Sophia Waghchaure,Male,52,Germany,2022-07-30,Premium,39.99,Yearly,UPI,2023-05-07,11,5,47.5,4318.92,Yes,Monthly,No,,
1605,Anaya Waghchaure,Male,27,USA,2022-04-15,Basic,9.99,Yearly,Credit Card,2024-05-14,12,10,151.6,2997.0,No,Monthly,No,,
1606,Priya Johnson,Female,58,Japan,2023-01-29,Basic,9.99,Yearly,Debit Card,2024-08-13,51,1,178.1,2157.84,Yes,Annual,Yes,2024-10-03,Low Usage
1607,Olivia Sharma,Female,47,UK,2022-06-11,Basic,9.99,Monthly,UPI,2024-10-21,37,3,139.4,279.72,Yes,Monthly,Yes,2024-10-26,High Price
1608,Noah Brown,Female,28,Germany,2024-11-20,Premium,39.99,Monthly,UPI,2026-11-01,14,3,6.3,919.77,No,Annual,No,,
1609,Priya Patel,Male,21,Germany,2024-05-10,Premium,39.99,Monthly,Credit Card,2025-02-23,14,2,103.2,359.91,No,Annual,No,,
1610,Sophia Brown,Male,23,UK,2022-09-10,Basic,9.99,Monthly,UPI,2024-12-23,13,8,98.5,269.73,Yes,Annual,No,,
1611,Aarav Brown,Female,61,Japan,2025-01-23,Basic,9.99,Monthly,Debit Card,2026-03-19,18,10,156.8,139.86,No,Annual,Yes,2026-05-11,Low Usage
1612,Aarav Brown,Female,31,India,2022-05-12,Standard,19.99,Yearly,UPI,2023-03-04,15,10,38.5,2158.92,No,Annual,No,,
1613,Mia Johnson,Male,28,USA,2022-09-11,Basic,9.99,Yearly,Credit Card,2023-12-27,0,1,115.4,1798.2,Yes,Monthly,No,,
1614,Mia Johnson,Female,38,UK,2023-07-30,Premium,39.99,Yearly,Debit Card,2023-09-11,52,8,164.7,479.88,Yes,Monthly,Yes,2023-10-20,High Price
1615,Aarav Waghchaure,Male,50,India,2022-04-24,Basic,9.99,Yearly,Debit Card,2024-08-14,27,10,131.8,3356.64,No,Monthly,No,,
1616,Alex Patel,Male,43,India,2024-04-26,Standard,19.99,Monthly,UPI,2025-12-21,53,8,11.6,399.8,Yes,Annual,No,,
1617,Priya Brown,Female,31,USA,2022-01-25,Basic,9.99,Monthly,Credit Card,2022-05-25,10,9,173.1,39.96,No,Annual,No,,
1618,Riya Sharma,Female,32,Canada,2022-02-06,Standard,19.99,Yearly,PayPal,2024-07-12,26,10,35.7,6956.52,Yes,Annual,No,,
1619,Om Brown,Female,27,UK,2023-03-29,Standard,19.99,Monthly,UPI,2024-06-14,28,3,6.0,279.86,Yes,Monthly,No,,
1620,Noah Waghchaure,Male,40,Canada,2024-12-08,Premium,39.99,Monthly,PayPal,2026-05-24,41,2,8.8,679.83,Yes,Monthly,No,,
1621,John Patel,Male,29,USA,2024-05-22,Basic,9.99,Monthly,Credit Card,2024-10-26,55,10,44.2,49.95,Yes,Annual,No,,
1622,Riya Johnson,Male,20,UK,2023-09-07,Basic,9.99,Yearly,Credit Card,2025-10-13,6,2,161.5,2997.0,No,Annual,No,,
1623,Aarav Patel,Male,43,Australia,2024-06-22,Premium,39.99,Monthly,Credit Card,2026-08-19,15,10,139.1,1039.74,No,Monthly,No,,
1624,Ava Johnson,Male,42,Australia,2023-12-03,Standard,19.99,Monthly,UPI,2026-01-25,54,10,59.1,519.74,No,Annual,No,,
1625,Sophia Smith,Male,31,Germany,2024-01-15,Standard,19.99,Monthly,Debit Card,2025-05-11,20,9,98.5,319.84,Yes,Monthly,No,,
1626,Priya Johnson,Female,23,Germany,2022-11-16,Basic,9.99,Monthly,PayPal,2022-12-29,16,0,106.8,9.99,No,Annual,No,,
1627,Om Patel,Female,48,India,2022-10-04,Standard,19.99,Monthly,PayPal,2024-02-14,22,3,169.8,319.84,Yes,Annual,No,,
1628,Olivia Sharma,Female,57,UK,2023-10-17,Premium,39.99,Yearly,Debit Card,2024-01-20,13,10,119.1,1439.64,No,Monthly,No,,
1629,Kabir Smith,Male,23,Germany,2023-09-02,Basic,9.99,Monthly,PayPal,2025-06-06,32,5,46.3,209.79,No,Annual,Yes,2025-06-07,Switched Competitor
1630,Riya Smith,Male,31,Germany,2022-11-12,Basic,9.99,Yearly,UPI,2023-04-27,58,7,171.9,599.4,No,Annual,Yes,2023-05-13,High Price
1631,Ethan Johnson,Male,35,India,2024-01-04,Basic,9.99,Yearly,Debit Card,2025-11-25,36,4,113.6,2757.24,Yes,Annual,No,,
1632,Sophia Waghchaure,Female,50,Japan,2024-10-16,Premium,39.99,Monthly,Credit Card,2026-11-23,29,9,178.7,999.75,No,Monthly,No,,
1633,Alex Johnson,Female,64,Japan,2023-10-26,Standard,19.99,Yearly,Credit Card,2024-11-22,24,4,132.2,3118.44,No,Monthly,No,,
1634,Alex Sharma,Male,24,Germany,2023-11-12,Premium,39.99,Monthly,Credit Card,2024-03-29,49,3,154.3,159.96,Yes,Monthly,Yes,2024-05-08,High Price
1635,Noah Johnson,Male,22,India,2022-08-24,Premium,39.99,Monthly,UPI,2023-06-28,20,1,76.2,399.9,No,Monthly,No,,
1636,Om Patel,Female,33,Canada,2023-03-11,Premium,39.99,Yearly,Credit Card,2025-05-11,23,10,10.6,12476.88,No,Annual,No,,
1637,Emma Patel,Female,58,Japan,2024-08-09,Standard,19.99,Yearly,Debit Card,2025-03-10,22,2,56.4,1679.16,No,Monthly,No,,
1638,Liam Waghchaure,Male,31,USA,2022-08-16,Premium,39.99,Monthly,UPI,2023-08-22,23,3,98.2,479.88,No,Annual,Yes,2023-09-10,Switched Competitor
1639,Om Waghchaure,Male,37,USA,2024-12-11,Basic,9.99,Yearly,Credit Card,2026-04-19,41,3,61.1,1918.08,Yes,Annual,No,,
1640,Olivia Sharma,Female,42,Germany,2024-07-21,Premium,39.99,Monthly,UPI,2024-11-21,47,3,13.2,159.96,Yes,Annual,Yes,2024-12-19,High Price
1641,Ava Patel,Female,33,USA,2023-09-15,Premium,39.99,Monthly,Debit Card,2024-05-11,35,4,129.8,279.93,Yes,Annual,No,,
1642,John Johnson,Female,19,India,2022-08-12,Basic,9.99,Monthly,Credit Card,2024-05-19,13,7,89.5,209.79,No,Annual,No,,
1643,John Waghchaure,Female,26,India,2024-03-05,Standard,19.99,Monthly,Debit Card,2024-09-22,44,4,95.7,119.94,Yes,Annual,No,,
1644,Olivia Waghchaure,Female,33,Canada,2023-09-26,Basic,9.99,Monthly,UPI,2025-11-25,56,10,32.9,259.74,No,Annual,Yes,2025-12-14,Low Usage
1645,Kabir Johnson,Female,46,UK,2024-05-17,Premium,39.99,Yearly,Credit Card,2025-01-03,49,3,140.4,3359.16,Yes,Monthly,Yes,2025-02-05,Switched Competitor
1646,Mia Brown,Female,26,India,2023-11-23,Basic,9.99,Monthly,Credit Card,2025-03-10,22,3,144.4,149.85,No,Monthly,No,,
1647,Kabir Waghchaure,Male,55,Canada,2022-11-04,Premium,39.99,Monthly,Debit Card,2024-10-12,51,9,25.3,919.77,No,Annual,No,,
1648,Priya Patel,Male,44,UK,2023-12-05,Premium,39.99,Yearly,UPI,2025-11-28,38,2,79.5,11517.12,Yes,Monthly,No,,
1649,Ava Brown,Male,63,UK,2023-06-27,Premium,39.99,Monthly,UPI,2025-02-16,43,1,65.6,799.8,No,Monthly,Yes,2025-03-14,Switched Competitor
1650,Aarav Waghchaure,Female,50,Germany,2023-07-30,Premium,39.99,Yearly,Debit Card,2025-06-13,19,3,101.5,10557.36,No,Annual,No,,
1651,Riya Patel,Female,61,Japan,2023-03-13,Basic,9.99,Yearly,UPI,2025-03-01,16,0,160.9,2757.24,No,Annual,No,,
1652,Om Sharma,Female,45,USA,2022-03-16,Basic,9.99,Monthly,Credit Card,2024-04-06,40,1,72.5,249.75,Yes,Monthly,No,,
1653,Sophia Patel,Female,22,Japan,2022-12-24,Standard,19.99,Yearly,Credit Card,2023-10-08,28,7,132.6,2158.92,Yes,Monthly,No,,
1654,Kabir Sharma,Female,44,Japan,2022-03-05,Basic,9.99,Monthly,Debit Card,2023-06-14,60,10,157.5,149.85,Yes,Monthly,No,,
1655,Ava Patel,Male,44,Germany,2025-03-27,Basic,9.99,Yearly,Debit Card,2027-08-03,52,9,131.4,3356.64,Yes,Annual,No,,
1656,Olivia Smith,Female,37,Canada,2023-08-19,Basic,9.99,Monthly,Credit Card,2024-10-18,7,9,82.0,139.86,Yes,Monthly,Yes,2024-12-10,Low Usage
1657,John Smith,Female,48,Japan,2022-09-04,Standard,19.99,Yearly,Credit Card,2023-11-25,27,4,84.5,3358.32,Yes,Annual,No,,
1658,John Brown,Female,33,USA,2023-09-14,Premium,39.99,Yearly,Debit Card,2024-08-21,11,1,50.2,5278.68,Yes,Monthly,No,,
1659,Olivia Sharma,Male,47,UK,2022-04-02,Premium,39.99,Yearly,Debit Card,2022-07-31,11,0,32.7,1919.52,Yes,Annual,No,,
1660,Om Patel,Male,53,USA,2022-11-01,Premium,39.99,Yearly,Debit Card,2024-09-27,52,10,124.7,11037.24,Yes,Monthly,No,,
1661,Ava Johnson,Female,25,Canada,2022-03-21,Standard,19.99,Yearly,UPI,2023-08-27,37,9,136.8,4077.96,No,Monthly,No,,
1662,Ava Waghchaure,Male,34,UK,2022-10-26,Premium,39.99,Monthly,UPI,2025-01-18,13,6,136.3,1079.73,Yes,Monthly,Yes,2025-02-27,Switched Competitor
1663,John Johnson,Male,20,UK,2023-04-23,Basic,9.99,Monthly,Debit Card,2023-08-09,53,10,133.3,29.97,Yes,Annual,No,,
1664,Alex Smith,Female,49,USA,2023-02-17,Premium,39.99,Yearly,PayPal,2025-02-23,24,9,153.7,11517.12,No,Annual,No,,
1665,Riya Waghchaure,Female,40,Germany,2022-10-27,Premium,39.99,Yearly,PayPal,2025-03-27,16,2,84.3,13916.52,No,Annual,No,,
1666,Anaya Smith,Female,36,Australia,2023-08-23,Premium,39.99,Monthly,Credit Card,2025-03-25,28,1,73.7,759.81,No,Monthly,No,,
1667,Emma Patel,Female,21,Germany,2024-03-05,Standard,19.99,Monthly,Credit Card,2024-11-05,36,6,23.4,159.92,No,Annual,No,,
1668,Priya Waghchaure,Female,22,UK,2022-05-19,Standard,19.99,Yearly,PayPal,2023-10-08,30,4,24.4,3838.08,Yes,Annual,Yes,2023-11-13,Low Usage
1669,Om Johnson,Female,27,India,2022-08-27,Basic,9.99,Monthly,Debit Card,2022-11-02,16,1,15.0,19.98,Yes,Annual,No,,
1670,Riya Johnson,Male,47,Australia,2024-02-16,Basic,9.99,Yearly,PayPal,2025-11-18,50,1,178.8,2517.48,Yes,Monthly,No,,
1671,Alex Smith,Male,22,UK,2025-03-30,Premium,39.99,Monthly,Credit Card,2027-07-05,37,0,154.3,1079.73,Yes,Monthly,Yes,2027-08-08,Features Missing
1672,Alex Sharma,Male,28,Australia,2025-01-26,Basic,9.99,Monthly,PayPal,2025-08-06,8,1,126.7,59.94,No,Monthly,No,,
1673,Kabir Sharma,Male,27,India,2022-03-05,Premium,39.99,Yearly,PayPal,2022-09-01,12,9,49.9,2879.28,No,Monthly,No,,
1674,Priya Brown,Male,25,Japan,2024-11-25,Premium,39.99,Yearly,UPI,2026-06-16,32,8,83.1,8637.84,Yes,Monthly,No,,
1675,Ava Johnson,Male,31,Canada,2023-10-09,Premium,39.99,Yearly,Debit Card,2024-07-04,29,10,140.7,3839.04,Yes,Monthly,No,,
1676,Ava Brown,Male,37,Canada,2024-02-09,Premium,39.99,Yearly,UPI,2024-03-21,19,8,27.9,479.88,No,Monthly,Yes,2024-05-20,High Price
1677,Kabir Johnson,Female,48,Japan,2025-01-04,Premium,39.99,Yearly,Credit Card,2026-06-13,4,3,38.5,8157.96,Yes,Monthly,Yes,2026-08-06,Poor Support
1678,Riya Patel,Female,20,India,2023-06-09,Basic,9.99,Monthly,PayPal,2024-05-23,4,1,22.3,109.89,No,Monthly,No,,
1679,Aarav Brown,Female,26,Australia,2024-05-26,Standard,19.99,Yearly,PayPal,2024-09-02,39,3,102.7,719.64,No,Annual,Yes,2024-10-17,Switched Competitor
1680,Priya Brown,Female,53,Australia,2025-02-26,Standard,19.99,Yearly,Debit Card,2027-04-14,28,6,90.6,5997.0,No,Monthly,No,,
1681,Alex Waghchaure,Female,64,Germany,2022-08-03,Premium,39.99,Monthly,UPI,2022-12-14,17,5,61.2,159.96,Yes,Monthly,Yes,2022-12-27,Switched Competitor
1682,Anaya Brown,Female,59,Australia,2022-07-16,Basic,9.99,Yearly,Debit Card,2023-12-02,3,2,161.1,1918.08,No,Monthly,Yes,2023-12-09,Poor Support
1683,Om Johnson,Female,34,India,2022-12-19,Standard,19.99,Yearly,Credit Card,2024-10-23,40,7,109.8,5277.36,Yes,Monthly,No,,
1684,Alex Brown,Female,53,Japan,2023-07-13,Basic,9.99,Monthly,UPI,2025-07-07,40,4,166.8,239.76,No,Monthly,No,,
1685,Om Brown,Male,48,Canada,2024-08-08,Standard,19.99,Monthly,Debit Card,2027-01-14,47,6,40.7,579.71,No,Annual,Yes,2027-02-23,Switched Competitor
1686,Olivia Smith,Male,30,Germany,2023-09-12,Standard,19.99,Yearly,Credit Card,2023-12-23,31,9,45.5,719.64,No,Monthly,No,,
1687,John Smith,Male,21,Australia,2024-04-17,Basic,9.99,Yearly,PayPal,2025-10-04,3,6,178.7,2037.96,No,Monthly,No,,
1688,Ava Patel,Male,20,USA,2023-06-03,Basic,9.99,Monthly,UPI,2023-09-05,23,3,23.2,29.97,No,Annual,Yes,2023-10-18,Features Missing
1689,Kabir Brown,Female,40,USA,2024-06-18,Premium,39.99,Monthly,Debit Card,2024-10-20,2,2,27.8,159.96,No,Monthly,Yes,2024-11-09,Low Usage
1690,Ethan Waghchaure,Male,27,India,2025-02-17,Premium,39.99,Yearly,Credit Card,2026-05-29,7,10,174.3,7198.2,No,Annual,No,,
1691,Olivia Patel,Female,32,Germany,2025-02-26,Basic,9.99,Monthly,PayPal,2026-04-23,52,9,99.6,139.86,No,Annual,No,,
1692,Kabir Johnson,Male,19,Canada,2023-03-04,Standard,19.99,Yearly,PayPal,2023-08-15,56,2,29.2,1199.4,Yes,Monthly,Yes,2023-10-13,Features Missing
1693,Riya Patel,Male,59,Canada,2024-04-23,Standard,19.99,Monthly,Debit Card,2025-08-22,23,4,14.9,319.84,Yes,Annual,No,,
1694,Kabir Waghchaure,Male,60,Australia,2022-10-31,Basic,9.99,Yearly,UPI,2024-09-12,45,7,157.0,2637.36,Yes,Annual,No,,
1695,Mia Brown,Female,52,Australia,2024-10-07,Standard,19.99,Yearly,Debit Card,2026-06-13,45,3,92.3,4797.6,No,Monthly,No,,
1696,Noah Patel,Female,63,Canada,2023-02-08,Basic,9.99,Yearly,UPI,2025-02-23,32,3,116.6,2877.12,Yes,Annual,No,,
1697,Emma Smith,Male,44,USA,2022-03-18,Premium,39.99,Monthly,UPI,2024-06-06,32,9,76.6,1079.73,No,Monthly,No,,
1698,Mia Patel,Male,27,Australia,2025-04-14,Premium,39.99,Monthly,PayPal,2027-01-27,17,4,163.2,839.79,Yes,Monthly,No,,
1699,Riya Brown,Female,53,India,2024-05-13,Premium,39.99,Monthly,PayPal,2024-08-23,47,7,16.6,119.97,Yes,Annual,No,,
1700,Ethan Sharma,Male,38,UK,2022-12-21,Standard,19.99,Yearly,Credit Card,2023-02-04,42,7,33.1,239.88,Yes,Monthly,Yes,2023-02-22,Poor Support
1701,Emma Smith,Male,48,Germany,2024-09-11,Premium,39.99,Yearly,Credit Card,2025-08-17,51,3,55.0,5278.68,Yes,Annual,No,,
1702,Priya Patel,Female,36,Japan,2024-05-08,Standard,19.99,Monthly,UPI,2024-12-07,30,7,127.9,139.93,Yes,Annual,No,,
